"homeWLP","visitingWLP","homeDiff","visitingDiff","homeLast8WLP","visitingLast8WLP","visitingWLPAsVisitor","homeWLPAsHome","winningTeam"
0.5294117647058824,0.631578947368421,-1.1176470588235219,3.8421052631578902,0.625,0.625,0.4444444444444444,0.4444444444444444,"VISITING"
0.5,0.3333333333333333,-0.3999999999999915,-7.333333333333343,0.375,0.375,0.1,0.6666666666666666,"HOME"
0.4,0.6111111111111112,-3.049999999999997,2.8333333333333286,0.5,0.875,0.5,0.4444444444444444,"HOME"
0.42105263157894735,0.3684210526315789,-2.8947368421052744,-6.631578947368411,0.375,0.25,0.125,0.4,"HOME"
0.65,0.5789473684210527,5.299999999999997,3.6315789473684106,0.625,0.375,0.45454545454545453,0.7272727272727273,"HOME"
0.25,0.5,-3.6875,-1.8888888888888857,0.25,0.625,0.375,0.2727272727272727,"VISITING"
0.5,0.16666666666666666,-0.6111111111111143,-9.333333333333343,0.75,0.125,0.1111111111111111,0.75,"VISITING"
0.8421052631578947,0.2,5.10526315789474,-8.849999999999994,0.875,0.375,0.1,0.8888888888888888,"HOME"
0.5263157894736842,0.35294117647058826,1.2631578947368354,-0.941176470588232,0.625,0.25,0.375,0.625,"HOME"
0.5,0.7647058823529411,1.6666666666666714,4.058823529411768,0.625,0.875,0.5,0.5555555555555556,"VISITING"
0.23529411764705882,0.3333333333333333,-4.117647058823536,-2.5,0.125,0.25,0.125,0.125,"HOME"
0.21052631578947367,0.2631578947368421,-8.631578947368425,-8.73684210526315,0.25,0.25,0.2727272727272727,0.2222222222222222,"VISITING"
0.47058823529411764,0.47368421052631576,1.17647058823529,-0.05263157894736992,0.25,0.625,0.4444444444444444,0.8571428571428571,"VISITING"
0.3157894736842105,0.65,-7.94736842105263,4.650000000000006,0.25,0.625,0.5,0.625,"HOME"
0.85,0.6,6.450000000000003,1.8499999999999943,0.875,0.5,0.3333333333333333,0.9,"VISITING"
0.35,0.5789473684210527,-7.1499999999999915,2.2631578947368354,0.25,0.75,0.45454545454545453,0.5454545454545454,"VISITING"
0.5,0.55,-2.1666666666666714,2.3499999999999943,0.5,0.375,0.4166666666666667,0.4,"VISITING"
0.8333333333333334,0.8947368421052632,9.833333333333329,10.15789473684211,0.75,0.875,0.8,0.8888888888888888,"VISITING"
0.19047619047619047,0.23529411764705882,-9.952380952380963,-3.823529411764696,0.375,0.25,0.2,0.3,"VISITING"
0.47368421052631576,0.7368421052631579,4.05263157894737,6.578947368421055,0.25,0.75,0.625,0.6666666666666666,"VISITING"
0.2777777777777778,0.42857142857142855,-1.7777777777777715,-2.5238095238095326,0.25,0.625,0.36363636363636365,0.2222222222222222,"VISITING"
0.5,0.75,0.7999999999999972,7.299999999999997,0.75,0.75,0.6666666666666666,0.5,"VISITING"
0.6666666666666666,0.3157894736842105,6.095238095238088,-4.368421052631575,0.75,0.25,0.1111111111111111,0.75,"HOME"
0.7777777777777778,0.9,4.611111111111114,10.200000000000003,0.875,0.875,0.8181818181818182,1,"HOME"
0.5263157894736842,0.3333333333333333,-1.473684210526315,-1.3888888888889,0.75,0.25,0.3333333333333333,0.6,"VISITING"
0.45,0.5714285714285714,-1.9000000000000057,3.4761904761904816,0.375,0.5,0.46153846153846156,0.45454545454545453,"HOME"
0.2777777777777778,0.6190476190476191,-3.055555555555557,1.857142857142847,0.25,0.5,0.4,0.25,"HOME"
0.47368421052631576,0.6,-0.7894736842105345,2.700000000000003,0.625,0.75,0.5,0.6666666666666666,"VISITING"
0.3333333333333333,0.6190476190476191,-7.333333333333329,4.142857142857139,0.25,0.625,0.45454545454545453,0.5,"VISITING"
0.18181818181818182,0.8095238095238095,-9.954545454545453,6.047619047619051,0.375,0.75,0.8,0.2727272727272727,"VISITING"
0.47368421052631576,0.3,-3.421052631578945,-4.650000000000006,0.375,0.25,0.1,0.36363636363636365,"HOME"
0.5238095238095238,0.7894736842105263,0.5238095238095184,5.631578947368425,0.375,0.875,0.5555555555555556,0.7,"VISITING"
0.3,0.45454545454545453,-7.8999999999999915,-0.5454545454545325,0.375,0.75,0.4166666666666667,0.25,"HOME"
0.4444444444444444,0.2,0.1666666666666714,-8.600000000000009,0.25,0.25,0.2,0.75,"VISITING"
0.35,0.2631578947368421,-7.25,-3.8421052631579045,0.375,0.25,0.3333333333333333,0.6666666666666666,"HOME"
0.47619047619047616,0.45,0.04761904761903679,2.799999999999997,0.625,0.25,0.3,0.45454545454545453,"VISITING"
0.8571428571428571,0.7619047619047619,8.571428571428584,7.666666666666657,0.75,0.75,0.7,1,"HOME"
0.5,0.55,-2,1.6500000000000057,0.625,0.625,0.45454545454545453,0.5454545454545454,"VISITING"
0.3684210526315789,0.7894736842105263,-0.6842105263157805,8.73684210526315,0.375,0.625,0.7777777777777778,0.3333333333333333,"VISITING"
0.43478260869565216,0.6363636363636364,-0.8695652173913118,4.454545454545453,0.625,0.625,0.5,0.5,"VISITING"
0.47619047619047616,0.2857142857142857,-1.6190476190476204,-4.857142857142861,0.5,0.25,0.09090909090909091,0.5,"VISITING"
0.25,0.42105263157894735,-4.400000000000006,-0.05263157894736992,0.25,0.25,0.2,0.2,"HOME"
0.5454545454545454,0.5909090909090909,3.1363636363636402,1.0909090909090935,0.5,0.5,0.36363636363636365,0.75,"HOME"
0.47368421052631576,0.45454545454545453,0.8421052631578902,-1.1818181818181728,0.5,0.5,0.5,0.5,"HOME"
0.3157894736842105,0.17391304347826086,-2.1052631578947256,-10,0.25,0.375,0.09090909090909091,0.3076923076923077,"VISITING"
0.23809523809523808,0.8,-8,8.950000000000003,0.375,0.625,0.8,0.2,"VISITING"
0.47619047619047616,0.3181818181818182,3.952380952380963,-7.5,0.375,0.125,0.1111111111111111,0.6,"HOME"
0.5,0.8,-2.799999999999997,5.799999999999997,0.375,0.875,0.6,0.4166666666666667,"VISITING"
0.3333333333333333,0.6521739130434783,-7.142857142857139,4.608695652173907,0.5,0.625,0.5384615384615384,0.3333333333333333,"HOME"
0.8181818181818182,0.6818181818181818,6.2727272727272805,6.272727272727266,0.75,0.75,0.5555555555555556,0.8181818181818182,"HOME"
0.5,0.45,0.09090909090909349,-0.8000000000000114,0.375,0.625,0.3,0.6363636363636364,"HOME"
0.4166666666666667,0.2857142857142857,-1.1666666666666714,-3.952380952380949,0.5,0.375,0.3,0.45454545454545453,"HOME"
0.43478260869565216,0.36363636363636365,-1.3478260869565162,-6.4090909090909065,0.5,0.5,0.3333333333333333,0.4166666666666667,"HOME"
0.8636363636363636,0.45454545454545453,8.454545454545467,-1.9545454545454533,0.75,0.375,0.4444444444444444,1,"HOME"
0.22727272727272727,0.4,-9.090909090909093,-0.30000000000001137,0.375,0.25,0.18181818181818182,0.18181818181818182,"VISITING"
0.3181818181818182,0.38095238095238093,-4.227272727272734,-6.19047619047619,0.25,0.5,0.09090909090909091,0.5,"VISITING"
0.6190476190476191,0.20833333333333334,2.6190476190476204,-8.708333333333343,0.75,0.375,0.16666666666666666,0.75,"VISITING"
0.5652173913043478,0.6521739130434783,3.0869565217391397,5.695652173913047,0.5,0.625,0.5,0.7777777777777778,"VISITING"
0.8095238095238095,0.47619047619047616,6.285714285714292,-2.19047619047619,0.875,0.5,0.4444444444444444,1,"HOME"
0.35,0.30434782608695654,-1.2999999999999972,-7.478260869565219,0.25,0.125,0.1,0.3,"HOME"
0.8095238095238095,0.5,10.047619047619051,4.0909090909090935,0.625,0.375,0.36363636363636365,0.8,"HOME"
0.5714285714285714,0.3,1.8571428571428612,-3.049999999999997,0.625,0.25,0.3333333333333333,0.6666666666666666,"HOME"
0.5,0.47619047619047616,1.0500000000000114,-3.4285714285714306,0.5,0.375,0.625,0.5454545454545454,"HOME"
0.2727272727272727,0.5217391304347826,-3.9545454545454533,0.17391304347825098,0.375,0.5,0.36363636363636365,0.2727272727272727,"HOME"
0.43478260869565216,0.45454545454545453,-2.0869565217391397,-3.2272727272727195,0.375,0.375,0.4,0.46153846153846156,"VISITING"
0.42857142857142855,0.38095238095238093,-0.2380952380952266,-0.857142857142847,0.375,0.25,0.4,0.6666666666666666,"VISITING"
0.7272727272727273,0.4090909090909091,7.045454545454547,-5.5,0.625,0.625,0.16666666666666666,0.8181818181818182,"HOME"
0.5652173913043478,0.21739130434782608,0.9565217391304373,-8.73913043478261,0.5,0.375,0.2727272727272727,0.8181818181818182,"HOME"
0.42857142857142855,0.625,-0.8571428571428612,4.041666666666671,0.5,0.5,0.5,0.6,"VISITING"
0.24,0.8181818181818182,-7.960000000000008,9.909090909090907,0.5,0.625,0.8181818181818182,0.25,"VISITING"
0.2916666666666667,0.8260869565217391,-7.5,6.304347826086968,0.125,0.75,0.8181818181818182,0.46153846153846156,"VISITING"
0.5909090909090909,0.5238095238095238,2.0454545454545467,1.2857142857142918,0.625,0.625,0.4444444444444444,0.6666666666666666,"HOME"
0.4583333333333333,0.8333333333333334,-1.125,7.458333333333329,0.625,0.875,0.8333333333333334,0.46153846153846156,"VISITING"
0.5909090909090909,0.5416666666666666,2.1818181818181728,2.7916666666666714,0.75,0.5,0.42857142857142855,0.7,"HOME"
0.2857142857142857,0.6666666666666666,-3.3333333333333286,5.625,0.25,0.625,0.5454545454545454,0.2857142857142857,"HOME"
0.45454545454545453,0.4782608695652174,-3.5454545454545325,3.608695652173921,0.375,0.375,0.3333333333333333,0.38461538461538464,"VISITING"
0.8181818181818182,0.30434782608695654,7.136363636363626,-4.434782608695656,0.875,0.125,0.16666666666666666,1,"HOME"
0.5,0.4782608695652174,-0.041666666666671404,-2.9565217391304373,0.5,0.5,0.45454545454545453,0.6666666666666666,"HOME"
0.44,0.5,-0.9599999999999937,3.7916666666666714,0.625,0.5,0.38461538461538464,0.5,"HOME"
0.34782608695652173,0.28,-6.304347826086968,-8.560000000000002,0.5,0.125,0.09090909090909091,0.4,"HOME"
0.4090909090909091,0.2916666666666667,-1.2272727272727195,-4.375,0.25,0.125,0.15384615384615385,0.6,"VISITING"
0.8695652173913043,0.44,8.304347826086953,-1.1599999999999966,0.75,0.5,0.45454545454545453,1,"VISITING"
0.64,0.8260869565217391,4.52000000000001,10.173913043478251,0.5,0.75,0.8333333333333334,0.8,"HOME"
0.30434782608695654,0.4090909090909091,-3.565217391304344,-1.5454545454545467,0.5,0.375,0.2727272727272727,0.3333333333333333,"VISITING"
0.7391304347826086,0.23076923076923078,7.043478260869577,-8.269230769230774,0.625,0.375,0.23076923076923078,0.8333333333333334,"HOME"
0.4166666666666667,0.3181818181818182,-2.125,-2.5,0.375,0.375,0.2857142857142857,0.42857142857142855,"HOME"
0.391304347826087,0.84,-5.565217391304344,7.239999999999995,0.625,0.875,0.8461538461538461,0.7,"VISITING"
0.6086956521739131,0.8260869565217391,2.3478260869565304,6.956521739130437,0.625,0.875,0.6363636363636364,0.7,"VISITING"
0.52,0.5,2.519999999999996,0.818181818181813,0.5,0.625,0.4,0.7,"HOME"
0.43478260869565216,0.4583333333333333,-3.7391304347826093,-3.4166666666666714,0.25,0.375,0.4166666666666667,0.35714285714285715,"VISITING"
0.52,0.30434782608695654,0.519999999999996,-2.7391304347826093,0.5,0.375,0.25,0.6923076923076923,"HOME"
0.46153846153846156,0.46153846153846156,-0.7692307692307736,-0.9230769230769198,0.625,0.5,0.5,0.5384615384615384,"VISITING"
0.375,0.43478260869565216,-4.541666666666657,-1.4347826086956559,0.625,0.375,0.3333333333333333,0.45454545454545453,"VISITING"
0.4090909090909091,0.44,0.18181818181818699,-1.7199999999999989,0.375,0.375,0.4,0.36363636363636365,"VISITING"
0.64,0.391304347826087,4.799999999999997,-1.217391304347828,0.5,0.25,0.25,0.7692307692307693,"HOME"
0.5833333333333334,0.4166666666666667,1.4583333333333286,-3.75,0.5,0.25,0.5555555555555556,0.8333333333333334,"HOME"
0.75,0.8333333333333334,7.708333333333329,7.75,0.625,0.625,0.75,0.8461538461538461,"HOME"
0.6538461538461539,0.4782608695652174,5.230769230769226,0.30434782608695343,0.625,0.5,0.36363636363636365,0.8181818181818182,"HOME"
0.32,0.2222222222222222,-4.159999999999997,-8.814814814814824,0.25,0.25,0.21428571428571427,0.45454545454545453,"VISITING"
0.6086956521739131,0.7916666666666666,2.2608695652173907,8.791666666666671,0.75,0.625,0.7692307692307693,0.7272727272727273,"VISITING"
0.48,0.8461538461538461,3.4799999999999898,7.07692307692308,0.5,0.875,0.8571428571428571,0.6363636363636364,"HOME"
0.20833333333333334,0.2916666666666667,-8.916666666666671,-3.458333333333343,0.25,0.5,0.2727272727272727,0.16666666666666666,"VISITING"
0.8333333333333334,0.375,7.166666666666671,-1.7916666666666572,0.875,0.25,0.23076923076923078,1,"HOME"
0.5384615384615384,0.8,2.8461538461538396,8.719999999999999,0.5,0.75,0.7857142857142857,0.7272727272727273,"VISITING"
0.5384615384615384,0.25,1.1538461538461604,-8.357142857142847,0.625,0.375,0.26666666666666666,0.7142857142857143,"HOME"
0.2692307692307692,0.36,-9.615384615384613,-4.599999999999994,0.125,0.5,0.3076923076923077,0.42857142857142855,"HOME"
0.48148148148148145,0.46153846153846156,-0.8518518518518476,-1.5769230769230802,0.5,0.5,0.45454545454545453,0.42857142857142855,"VISITING"
0.375,0.2,-5.458333333333343,-8.799999999999997,0.625,0.25,0.25,0.6363636363636364,"HOME"
0.6,0.391304347826087,1.9599999999999937,0.0869565217391397,0.625,0.375,0.45454545454545453,0.8461538461538461,"VISITING"
0.5833333333333334,0.5833333333333334,1.75,1.875,0.5,0.625,0.5,0.6363636363636364,"VISITING"
0.8,0.6538461538461539,7.320000000000007,5.192307692307693,0.5,0.5,0.5,0.9166666666666666,"HOME"
0.48,0.5,-3.1200000000000045,3.7692307692307594,0.375,0.5,0.35714285714285715,0.5,"HOME"
0.76,0.2916666666666667,7.519999999999996,-3.3333333333333286,0.625,0.375,0.2222222222222222,0.8571428571428571,"HOME"
0.4444444444444444,0.4583333333333333,-0.7777777777777857,-1.125,0.625,0.5,0.38461538461538464,0.5,"VISITING"
0.48148148148148145,0.2413793103448276,-1.1481481481481524,-9.206896551724128,0.625,0.375,0.25,0.4666666666666667,"VISITING"
0.36,0.4,-2.200000000000003,-5.1200000000000045,0.125,0.625,0.15384615384615385,0.5454545454545454,"HOME"
0.6,0.5769230769230769,1.9599999999999937,1.8461538461538396,0.75,0.625,0.3333333333333333,0.6666666666666666,"HOME"
0.6666666666666666,0.56,5.518518518518505,1.519999999999996,0.75,0.375,0.5384615384615384,0.8333333333333334,"HOME"
0.4642857142857143,0.6296296296296297,-1.1785714285714306,3.7777777777777857,0.375,0.5,0.46153846153846156,0.4,"VISITING"
0.5185185185185185,0.5,2.6666666666666714,-2.5,0.375,0.5,0.46153846153846156,0.6666666666666666,"HOME"
0.8076923076923077,0.84,8.461538461538453,7.360000000000014,0.75,1,0.6666666666666666,0.8181818181818182,"VISITING"
0.3076923076923077,0.28,-4.15384615384616,-3.960000000000008,0.25,0.375,0.2,0.4166666666666667,"VISITING"
0.8148148148148148,0.4583333333333333,6.407407407407405,-0.25,0.75,0.375,0.3333333333333333,0.8333333333333334,"HOME"
0.19230769230769232,0.2962962962962963,-8.57692307692308,-9.222222222222229,0.25,0.125,0.08333333333333333,0.15384615384615385,"HOME"
0.32,0.4,-3.0800000000000125,-4.160000000000011,0.5,0.125,0.5,0.3076923076923077,"VISITING"
0.8076923076923077,0.42857142857142855,8.307692307692307,-1,0.625,0.5,0.38461538461538464,0.9230769230769231,"HOME"
0.6785714285714286,0.48148148148148145,6.071428571428584,3.1481481481481524,0.75,0.5,0.3333333333333333,0.8461538461538461,"HOME"
0.8461538461538461,0.4166666666666667,7.57692307692308,0.125,1,0.5,0.5,1,"VISITING"
0.7692307692307693,0.5555555555555556,7.961538461538467,2.333333333333343,0.75,0.75,0.3333333333333333,0.8666666666666667,"HOME"
0.34615384615384615,0.8148148148148148,-4.461538461538453,9,0.5,0.625,0.6923076923076923,0.4166666666666667,"VISITING"
0.4642857142857143,0.2222222222222222,-1.2142857142857082,-7.888888888888886,0.5,0.25,0.23076923076923078,0.4375,"HOME"
0.38461538461538464,0.4482758620689655,-5.538461538461547,-1.7241379310344769,0.5,0.375,0.5384615384615384,0.6666666666666666,"VISITING"
0.6428571428571429,0.5555555555555556,4.25,1.2222222222222285,0.625,0.5,0.3076923076923077,0.7857142857142857,"VISITING"
0.5384615384615384,0.5357142857142857,0.6538461538461462,3.25,0.375,0.5,0.4,0.5833333333333334,"VISITING"
0.6153846153846154,0.48148148148148145,2.461538461538467,-3.1111111111111143,0.875,0.375,0.42857142857142855,0.6923076923076923,"HOME"
0.4230769230769231,0.26666666666666666,-3.6923076923076934,-8.799999999999997,0.25,0.5,0.29411764705882354,0.3333333333333333,"HOME"
0.7777777777777778,0.44,7.666666666666671,0.35999999999999943,0.75,0.625,0.5384615384615384,0.75,"HOME"
0.3076923076923077,0.44,-3.615384615384613,-0.35999999999999943,0.375,0.25,0.3076923076923077,0.3333333333333333,"VISITING"
0.2962962962962963,0.3076923076923077,-4.1851851851851904,-3.2692307692307594,0.25,0.375,0.3333333333333333,0.38461538461538464,"VISITING"
0.3333333333333333,0.38461538461538464,-4.925925925925924,-1.5,0.5,0.25,0.21428571428571427,0.38461538461538464,"VISITING"
0.5517241379310345,0.6896551724137931,3.4137931034482705,6,0.5,0.875,0.5333333333333333,0.6923076923076923,"HOME"
0.7857142857142857,0.6206896551724138,7.857142857142861,3.8620689655172384,0.75,0.5,0.5,0.7692307692307693,"VISITING"
0.4642857142857143,0.7777777777777778,-3.9642857142857224,7.740740740740733,0.375,0.875,0.6363636363636364,0.5384615384615384,"VISITING"
0.3333333333333333,0.8148148148148148,-2.962962962962962,7.074074074074076,0.5,0.875,0.6923076923076923,0.2857142857142857,"VISITING"
0.37037037037037035,0.5357142857142857,-6.1851851851851904,2.1785714285714306,0.5,0.625,0.3076923076923077,0.6153846153846154,"VISITING"
0.5714285714285714,0.7586206896551724,1.4285714285714306,7.137931034482762,0.5,0.625,0.8,0.7857142857142857,"VISITING"
0.6333333333333333,0.4444444444444444,4.166666666666671,-3.1851851851851904,0.5,0.375,0.5454545454545454,0.7333333333333333,"HOME"
0.8214285714285714,0.6666666666666666,6.285714285714278,5.733333333333334,0.75,0.75,0.5,0.8461538461538461,"HOME"
0.32142857142857145,0.21428571428571427,-5.357142857142861,-7.642857142857139,0.375,0.25,0.21428571428571427,0.35714285714285715,"HOME"
0.4827586206896552,0.8214285714285714,-1.1379310344827616,7.857142857142861,0.5,0.875,0.7142857142857143,0.47058823529411764,"VISITING"
0.46153846153846156,0.5185185185185185,0.1538461538461462,0.3333333333333286,0.375,0.375,0.5,0.5833333333333334,"HOME"
0.2857142857142857,0.4666666666666667,-4.214285714285708,-0.9000000000000057,0.25,0.5,0.5714285714285714,0.35714285714285715,"HOME"
0.5666666666666667,0.6296296296296297,3.36666666666666,3.3703703703703667,0.625,0.875,0.5384615384615384,0.7142857142857143,"HOME"
0.25806451612903225,0.4482758620689655,-8.83870967741936,-4.034482758620683,0.5,0.375,0.4,0.23076923076923078,"HOME"
0.4642857142857143,0.48,2.892857142857139,-0.7999999999999972,0.5,0.5,0.42857142857142855,0.6666666666666666,"HOME"
0.32142857142857145,0.4230769230769231,-3.892857142857139,-0.1538461538461462,0.5,0.625,0.5,0.26666666666666666,"VISITING"
0.2962962962962963,0.7857142857142857,-3.962962962962962,7.678571428571431,0.25,0.875,0.6666666666666666,0.3125,"HOME"
0.5517241379310345,0.4666666666666667,2.172413793103445,-1.2333333333333343,0.625,0.5,0.5,0.7333333333333333,"HOME"
0.41379310344827586,0.35714285714285715,-1.8965517241379217,-6.035714285714278,0.375,0.375,0.14285714285714285,0.4666666666666667,"HOME"
0.8214285714285714,0.3448275862068966,9.285714285714278,-4.793103448275872,0.625,0.375,0.2857142857142857,0.9285714285714286,"HOME"
0.4074074074074074,0.5517241379310345,-0.8148148148148238,1.0689655172413808,0.375,0.375,0.35714285714285715,0.5833333333333334,"VISITING"
0.42857142857142855,0.5,-3.357142857142861,-0.25,0.25,0.25,0.4666666666666667,0.375,"HOME"
0.46153846153846156,0.45161290322580644,-1.6153846153846132,-1.4193548387096797,0.375,0.5,0.5333333333333333,0.5454545454545454,"HOME"
0.6451612903225806,0.48148148148148145,4.290322580645167,0.7407407407407334,0.625,0.5,0.35714285714285715,0.75,"HOME"
0.6451612903225806,0.28125,5.4193548387096655,-8.5,0.625,0.5,0.2777777777777778,0.8571428571428571,"HOME"
0.4444444444444444,0.3103448275862069,0.2962962962963047,-4.172413793103445,0.625,0.375,0.38461538461538464,0.3333333333333333,"HOME"
0.8275862068965517,0.7586206896551724,6.206896551724142,7.24137931034484,0.875,0.75,0.6153846153846154,0.8571428571428571,"VISITING"
0.6071428571428571,0.2857142857142857,2.2142857142857224,-9.25,0.75,0.125,0.07692307692307693,0.7142857142857143,"HOME"
0.20689655172413793,0.4827586206896552,-7.75862068965516,3.551724137931032,0.125,0.5,0.3125,0.21428571428571427,"VISITING"
0.3103448275862069,0.5666666666666667,-3.4827586206896655,2.1666666666666714,0.375,0.75,0.35714285714285715,0.4,"HOME"
0.3448275862068966,0.5806451612903226,-5.931034482758619,4.193548387096769,0.25,0.625,0.4375,0.5714285714285714,"VISITING"
0.8275862068965517,0.65625,7.724137931034477,4.4375,0.875,0.625,0.5333333333333333,0.9285714285714286,"HOME"
0.43333333333333335,0.27586206896551724,-3.9666666666666686,-9.41379310344827,0.375,0.125,0.07142857142857142,0.5,"VISITING"
0.7666666666666667,0.32142857142857145,7.200000000000003,-3.642857142857153,0.625,0.375,0.2727272727272727,0.7142857142857143,"HOME"
0.2727272727272727,0.45161290322580644,-8.484848484848484,-1.258064516129025,0.375,0.5,0.46153846153846156,0.2857142857142857,"HOME"
0.4482758620689655,0.39285714285714285,-2.5172413793103487,-1.5714285714285694,0.375,0.375,0.26666666666666666,0.4117647058823529,"VISITING"
0.5,0.5666666666666667,4.166666666666671,1.7666666666666657,0.5,0.5,0.4,0.6923076923076923,"VISITING"
0.4827586206896552,0.7666666666666667,-0.9655172413793167,7.033333333333331,0.125,0.875,0.6428571428571429,0.5384615384615384,"VISITING"
0.4375,0.48148148148148145,-2.125,-0.6666666666666714,0.375,0.5,0.4,0.375,"VISITING"
0.65625,0.6206896551724138,5.5,2.620689655172413,0.75,0.75,0.5,0.8666666666666667,"VISITING"
0.4642857142857143,0.8,0.3928571428571388,5.966666666666654,0.375,0.75,0.8,0.6153846153846154,"HOME"
0.43333333333333335,0.5483870967741935,-1.7333333333333343,1.8709677419354875,0.375,0.625,0.3333333333333333,0.5,"VISITING"
0.7741935483870968,0.3333333333333333,7.225806451612911,-5.099999999999994,0.625,0.25,0.26666666666666666,0.7333333333333333,"HOME"
0.41379310344827586,0.4642857142857143,-1.3793103448275872,0.8214285714285694,0.375,0.75,0.5333333333333333,0.5384615384615384,"VISITING"
0.8275862068965517,0.3333333333333333,9.448275862068968,-5.86666666666666,0.75,0.125,0.13333333333333333,0.9333333333333333,"HOME"
0.3333333333333333,0.59375,-3.1333333333333258,4.1875,0.375,0.75,0.47058823529411764,0.4375,"VISITING"
0.6363636363636364,0.3103448275862069,3.363636363636374,-3.793103448275872,0.625,0.375,0.25,0.7647058823529411,"VISITING"
0.41935483870967744,0.2,-4.064516129032256,-8.233333333333334,0.25,0.125,0.2,0.4666666666666667,"VISITING"
0.8333333333333334,0.7741935483870968,8.5,5.709677419354833,0.875,0.625,0.75,0.9333333333333333,"VISITING"
0.6363636363636364,0.4375,4.757575757575751,-1.3125,0.625,0.5,0.42857142857142855,0.8125,"HOME"
0.5,0.5806451612903226,-0.3928571428571388,1.7741935483871032,0.625,0.625,0.4375,0.5833333333333334,"VISITING"
0.4666666666666667,0.3,-1.0333333333333314,-8.86666666666666,0.125,0.25,0.13333333333333333,0.5,"VISITING"
0.4827586206896552,0.8333333333333334,1,9.633333333333326,0.75,0.75,0.7142857142857143,0.38461538461538464,"HOME"
0.4838709677419355,0.4827586206896552,3.967741935483872,0.44827586206896797,0.5,0.375,0.3333333333333333,0.6428571428571429,"HOME"
0.4,0.41935483870967744,-1.5333333333333314,-1.709677419354847,0.375,0.375,0.35714285714285715,0.5,"HOME"
0.8064516129032258,0.3225806451612903,8.096774193548384,-5.612903225806448,0.75,0.25,0.25,0.875,"VISITING"
0.78125,0.42424242424242425,5.65625,-2.0909090909090935,0.625,0.375,0.4,0.8,"HOME"
0.3225806451612903,0.3225806451612903,-6.161290322580655,-3.451612903225808,0.125,0.375,0.21428571428571427,0.5333333333333333,"HOME"
0.7741935483870968,0.6060606060606061,6.903225806451616,4.454545454545453,0.875,0.875,0.5,0.875,"VISITING"
0.29411764705882354,0.22580645161290322,-8.14705882352942,-7.483870967741936,0.5,0.25,0.25,0.3333333333333333,"HOME"
0.78125,0.3,7.65625,-4.533333333333331,0.75,0.375,0.35714285714285715,0.75,"VISITING"
0.3333333333333333,0.3225806451612903,-3.5333333333333314,-8.193548387096769,0.375,0.375,0.1875,0.35294117647058826,"VISITING"
0.6333333333333333,0.43333333333333335,3.1666666666666714,-2.566666666666663,0.75,0.375,0.5,0.7333333333333333,"VISITING"
0.5625,0.6176470588235294,1.84375,4.588235294117638,0.75,0.875,0.5263157894736842,0.75,"VISITING"
0.40625,0.4666666666666667,-2.03125,0.03333333333333144,0.375,0.375,0.3125,0.47058823529411764,"VISITING"
0.59375,0.6470588235294118,2,5.411764705882348,0.625,0.625,0.47058823529411764,0.7333333333333333,"VISITING"
0.45161290322580644,0.45161290322580644,-1.3870967741935516,-2.225806451612897,0,0.5,0.5384615384615384,0.4666666666666667,"HOME"
0.6176470588235294,0.3225806451612903,3.147058823529406,-4.258064516129039,0.5,0.375,0.4,0.7222222222222222,"HOME"
0.40625,0.3142857142857143,-4.40625,-7.657142857142858,0.25,0.625,0.2631578947368421,0.4375,"HOME"
0.4827586206896552,0.5,-0.6896551724137936,1.3999999999999915,0.625,0.75,0.5625,0.5384615384615384,"VISITING"
0.41935483870967744,0.5454545454545454,-1.0967741935483843,1.757575757575765,0.5,0.625,0.375,0.5333333333333333,"HOME"
0.34375,0.34375,-5.375,-5.78125,0.25,0.25,0.125,0.4,"HOME"
0.3225806451612903,0.4117647058823529,-3.709677419354847,-2.911764705882362,0.375,0.25,0.375,0.3333333333333333,"VISITING"
0.8064516129032258,0.4838709677419355,8.903225806451616,0.12903225806451246,0.625,0.5,0.35294117647058826,0.9375,"HOME"
0.7575757575757576,0.6571428571428571,7.303030303030297,5.4571428571428555,0.625,0.625,0.5,0.7058823529411765,"HOME"
0.7878787878787878,0.34375,6.393939393939391,-7.65625,0.625,0.5,0.23529411764705882,0.8125,"VISITING"
0.6129032258064516,0.21875,2.8064516129032313,-7.53125,0.625,0.25,0.23529411764705882,0.6875,"HOME"
0.3125,0.75,-3.53125,6.40625,0.375,0.75,0.6666666666666666,0.4117647058823529,"VISITING"
0.5,0.78125,4.21875,7.78125,0.5,0.625,0.7333333333333333,0.6666666666666666,"VISITING"
0.7878787878787878,0.3939393939393939,7.666666666666671,-2.0606060606060623,0.625,0.25,0.3333333333333333,0.8235294117647058,"HOME"
0.3333333333333333,0.8125,-5.818181818181813,9.15625,0.125,0.75,0.6666666666666666,0.5625,"VISITING"
0.5757575757575758,0.3125,1.7272727272727337,-4.1875,0.5,0.375,0.375,0.6875,"VISITING"
0.42424242424242425,0.46875,-3.939393939393952,-1.25,0.25,0.125,0.4375,0.47058823529411764,"VISITING"
0.42424242424242425,0.4375,-2.2727272727272805,-2.25,0.375,0.5,0.5,0.35294117647058826,"VISITING"
0.4666666666666667,0.6285714285714286,-1.0999999999999943,4.48571428571428,0.625,1,0.55,0.5,"VISITING"
0.7575757575757576,0.5161290322580645,6.696969696969688,1.774193548387089,0.75,0.875,0.5882352941176471,0.8235294117647058,"HOME"
